name,team,points,ranking,type,year
Edet Nicolas,Cofidis,59,180,best-classic-riders,2021
Battistella Samuele,Astana - Premier Tech,56,191,best-classic-riders,2021
Bilbao Pello,Bahrain - Victorious,54,200,best-classic-riders,2021
Brambilla Gianluca,Trek - Segafredo,54,201,best-classic-riders,2021
Walscheid Max,Team Qhubeka ASSOS,50,209,best-classic-riders,2021
Lindeman Bert-Jan,Team Qhubeka ASSOS,47,214,best-classic-riders,2021
Landa Mikel,Bahrain - Victorious,47,215,best-classic-riders,2021
Villella Davide,Movistar Team,47,212,best-classic-riders,2021
Petilli Simone,Intermarché - Wanty - Gobert Matériaux,45,217,best-classic-riders,2021
Schultz Nick,Team BikeExchange,43,226,best-classic-riders,2021
Jorgenson Matteo,Movistar Team,43,222,best-classic-riders,2021
De Buyst Jasper,Lotto Soudal,41,231,best-classic-riders,2021
Seigle Romain,Groupama - FDJ,40,237,best-classic-riders,2021
Yates Simon,Team BikeExchange,40,243,best-classic-riders,2021
Neilands Krists,Israel Start-Up Nation,38,255,best-classic-riders,2021
Ghebreigzabhier Amanuel,Trek - Segafredo,37,260,best-classic-riders,2021
Valter Attila,Groupama - FDJ,37,258,best-classic-riders,2021
Albanese Vincenzo,EOLO-Kometa,36,264,best-classic-riders,2021
Sánchez Luis León,Astana - Premier Tech,35,272,best-classic-riders,2021
Cataldo Dario,Movistar Team,33,275,best-classic-riders,2021
Kluge Roger,Lotto Soudal,32,289,best-classic-riders,2021
Guerreiro Ruben,EF Education - Nippo,32,284,best-classic-riders,2021
van der Hoorn Taco,Intermarché - Wanty - Gobert Matériaux,32,278,best-classic-riders,2021
Ravasi Edward,EOLO-Kometa,31,290,best-classic-riders,2021
Moscon Gianni,INEOS Grenadiers,31,293,best-classic-riders,2021
Pellaud Simon,Androni Giocattoli - Sidermec,30,301,best-classic-riders,2021
Belletti Manuel,EOLO-Kometa,30,303,best-classic-riders,2021
Tejada Harold,Astana - Premier Tech,29,311,best-classic-riders,2021
Masnada Fausto,Deceuninck - Quick Step,29,307,best-classic-riders,2021
Serry Pieter,Deceuninck - Quick Step,28,313,best-classic-riders,2021
Oldani Stefano,Lotto Soudal,28,315,best-classic-riders,2021
Guglielmi Simon,Groupama - FDJ,27,320,best-classic-riders,2021
Fiorelli Filippo,Bardiani-CSF-Faizanè,26,324,best-classic-riders,2021
Vanhoucke Harm,Lotto Soudal,25,336,best-classic-riders,2021
Hirt Jan,Intermarché - Wanty - Gobert Matériaux,25,342,best-classic-riders,2021
Roche Nicolas,Team DSM,25,337,best-classic-riders,2021
Martens Paul,Team Jumbo-Visma,25,339,best-classic-riders,2021
Gavazzi Francesco,EOLO-Kometa,24,350,best-classic-riders,2021
Marczyński Tomasz,Lotto Soudal,24,348,best-classic-riders,2021
Meyer Cameron,Team BikeExchange,23,362,best-classic-riders,2021
Narváez Jhonatan,INEOS Grenadiers,22,372,best-classic-riders,2021
Warbasse Larry,AG2R Citroën Team,22,376,best-classic-riders,2021
Consonni Simone,Cofidis,21,385,best-classic-riders,2021
Riesebeek Oscar,Alpecin-Fenix,21,386,best-classic-riders,2021
Goossens Kobe,Lotto Soudal,20,395,best-classic-riders,2021
Caicedo Jonathan Klever,EF Education - Nippo,20,393,best-classic-riders,2021
Denz Nico,Team DSM,20,394,best-classic-riders,2021
Juul-Jensen Christopher,Team BikeExchange,20,390,best-classic-riders,2021
Cimolai Davide,Israel Start-Up Nation,19,407,best-classic-riders,2021
Keisse Iljo,Deceuninck - Quick Step,18,420,best-classic-riders,2021
Fabbro Matteo,BORA - hansgrohe,18,419,best-classic-riders,2021
Badilatti Matteo,Groupama - FDJ,17,434,best-classic-riders,2021
Leysen Senne,Alpecin-Fenix,17,432,best-classic-riders,2021
Arashiro Yukiya,Bahrain - Victorious,17,427,best-classic-riders,2021
Champoussin Clément,AG2R Citroën Team,16,441,best-classic-riders,2021
Dina Márton,EOLO-Kometa,16,442,best-classic-riders,2021
Lafay Victor,Cofidis,15,487,best-classic-riders,2021
Oliveira Nelson,Movistar Team,15,459,best-classic-riders,2021
Pronskiy Vadim,Astana - Premier Tech,15,478,best-classic-riders,2021
Marengo Umberto,Bardiani-CSF-Faizanè,15,450,best-classic-riders,2021
Janssens Jimmy,Alpecin-Fenix,14,524,best-classic-riders,2021
Zana Filippo,Bardiani-CSF-Faizanè,14,525,best-classic-riders,2021
Storer Michael,Team DSM,13,532,best-classic-riders,2021
Benedetti Cesare,BORA - hansgrohe,13,553,best-classic-riders,2021
Oss Daniel,BORA - hansgrohe,13,555,best-classic-riders,2021
Kanter Max,Team DSM,12,564,best-classic-riders,2021
Carboni Giovanni,Bardiani-CSF-Faizanè,10,655,best-classic-riders,2021
Sepúlveda Eduardo,Androni Giocattoli - Sidermec,10,584,best-classic-riders,2021
Bernal Egan,INEOS Grenadiers,10,589,best-classic-riders,2021
Arndt Nikias,Team DSM,10,630,best-classic-riders,2021
Wiśniowski Łukasz,Team Qhubeka ASSOS,9,664,best-classic-riders,2021
Gallopin Tony,AG2R Citroën Team,8,698,best-classic-riders,2021
de Kort Koen,Trek - Segafredo,8,681,best-classic-riders,2021
Sabatini Fabio,Cofidis,8,697,best-classic-riders,2021
Hindley Jai,Team DSM,8,699,best-classic-riders,2021
Bouchard Geoffrey,AG2R Citroën Team,8,689,best-classic-riders,2021
Venchiarutti Nicola,Androni Giocattoli - Sidermec,7,751,best-classic-riders,2021
Mäder Gino,Bahrain - Victorious,7,719,best-classic-riders,2021
Fortunato Lorenzo,EOLO-Kometa,6,774,best-classic-riders,2021
Dowsett Alex,Israel Start-Up Nation,6,763,best-classic-riders,2021
Ganna Filippo,INEOS Grenadiers,6,769,best-classic-riders,2021
Richeze Maximiliano,UAE Team Emirates,5,788,best-classic-riders,2021
Torres Albert,Movistar Team,5,859,best-classic-riders,2021
van den Berg Julius,EF Education - Nippo,5,797,best-classic-riders,2021
Großschartner Felix,BORA - hansgrohe,5,842,best-classic-riders,2021
Rubio Einer Augusto,Movistar Team,5,843,best-classic-riders,2021
Bouwman Koen,Team Jumbo-Visma,5,793,best-classic-riders,2021
Hamilton Chris,Team DSM,5,827,best-classic-riders,2021
Gougeard Alexis,AG2R Citroën Team,5,837,best-classic-riders,2021
Puccio Salvatore,INEOS Grenadiers,5,825,best-classic-riders,2021
Scotson Callum,Team BikeExchange,5,790,best-classic-riders,2021
Sobrero Matteo,Astana - Premier Tech,4,905,best-classic-riders,2021
Affini Edoardo,Team Jumbo-Visma,3,940,best-classic-riders,2021
Schmid Mauro,Team Qhubeka ASSOS,3,951,best-classic-riders,2021
van Emden Jos,Team Jumbo-Visma,2,984,best-classic-riders,2021
