name,team,points,ranking,type,year
Poljański Paweł,BORA - hansgrohe,10,987,top-time-trial-riders,2019
Valverde Alejandro,Movistar Team,1139,1,best-classic-riders,2019
Gilbert Philippe,Deceuninck - Quick Step,721,15,best-classic-riders,2019
Štybar Zdeněk,Deceuninck - Quick Step,512,27,best-classic-riders,2019
Degenkolb John,Trek - Segafredo,511,28,best-classic-riders,2019
Jakobsen Fabio,Deceuninck - Quick Step,432,31,best-classic-riders,2019
Dillier Silvan,AG2R La Mondiale,383,34,best-classic-riders,2019
Urán Rigoberto,EF Education First,342,43,best-classic-riders,2019
Drucker Jempy,BORA - hansgrohe,311,52,best-classic-riders,2019
Power Robert,Team Sunweb,309,53,best-classic-riders,2019
Boasson Hagen Edvald,Team Dimension Data,304,57,best-classic-riders,2019
Teuns Dylan,Bahrain Merida,301,58,best-classic-riders,2019
Fuglsang Jakob,Astana Pro Team,254,68,best-classic-riders,2019
Izagirre Ion,Astana Pro Team,241,74,best-classic-riders,2019
Walscheid Max,Team Sunweb,180,107,best-classic-riders,2019
Bennett Sam,BORA - hansgrohe,165,121,best-classic-riders,2019
Gesink Robert,Team Jumbo-Visma,164,122,best-classic-riders,2019
Koch Jonas,CCC Team,158,127,best-classic-riders,2019
Henao Sergio,UAE Team Emirates,150,131,best-classic-riders,2019
Arndt Nikias,Team Sunweb,148,135,best-classic-riders,2019
Mühlberger Gregor,BORA - hansgrohe,146,140,best-classic-riders,2019
Smith Dion,Mitchelton-Scott,140,150,best-classic-riders,2019
Guerreiro Ruben,Team Katusha Alpecin,139,154,best-classic-riders,2019
Herrada Jesús,"Cofidis, Solutions Crédits",137,156,best-classic-riders,2019
Theuns Edward,Trek - Segafredo,130,167,best-classic-riders,2019
Majka Rafał,BORA - hansgrohe,127,171,best-classic-riders,2019
Rojas José Joaquín,Movistar Team,123,174,best-classic-riders,2019
Sarreau Marc,Groupama - FDJ,119,182,best-classic-riders,2019
Touzé Damien,"Cofidis, Solutions Crédits",119,183,best-classic-riders,2019
Brambilla Gianluca,Trek - Segafredo,117,186,best-classic-riders,2019
Formolo Davide,BORA - hansgrohe,115,193,best-classic-riders,2019
Bennett George,Team Jumbo-Visma,108,202,best-classic-riders,2019
Doull Owain,Team INEOS,106,205,best-classic-riders,2019
Wallays Jelle,Lotto Soudal,100,211,best-classic-riders,2019
Kuznetsov Viacheslav,Team Katusha Alpecin,100,216,best-classic-riders,2019
Kelderman Wilco,Team Sunweb,100,215,best-classic-riders,2019
Nieve Mikel,Mitchelton-Scott,100,212,best-classic-riders,2019
Aberasturi Jon,Caja Rural - Seguros RGA,99,217,best-classic-riders,2019
Richeze Maximiliano,Deceuninck - Quick Step,98,220,best-classic-riders,2019
Sánchez Luis León,Astana Pro Team,98,218,best-classic-riders,2019
Battaglin Enrico,Team Katusha Alpecin,95,224,best-classic-riders,2019
Mezgec Luka,Mitchelton-Scott,95,225,best-classic-riders,2019
Cavagna Rémi,Deceuninck - Quick Step,95,226,best-classic-riders,2019
Pernsteiner Hermann,Bahrain Merida,94,229,best-classic-riders,2019
Ghebreigzabhier Amanuel,Team Dimension Data,93,232,best-classic-riders,2019
López Miguel Ángel,Astana Pro Team,92,234,best-classic-riders,2019
Jauregui Quentin,AG2R La Mondiale,89,244,best-classic-riders,2019
Aranburu Alex,Caja Rural - Seguros RGA,88,247,best-classic-riders,2019
Bauhaus Phil,Bahrain Merida,85,249,best-classic-riders,2019
Kirsch Alex,Trek - Segafredo,84,253,best-classic-riders,2019
Roglič Primož,Team Jumbo-Visma,83,254,best-classic-riders,2019
Chernetski Sergei,Caja Rural - Seguros RGA,80,260,best-classic-riders,2019
Bernas Paweł,CCC Team,79,262,best-classic-riders,2019
Sajnok Szymon,CCC Team,76,269,best-classic-riders,2019
Großschartner Felix,BORA - hansgrohe,76,270,best-classic-riders,2019
Molano Juan Sebastián,UAE Team Emirates,75,276,best-classic-riders,2019
Haussler Heinrich,Bahrain Merida,74,281,best-classic-riders,2019
Kruijswijk Steven,Team Jumbo-Visma,72,286,best-classic-riders,2019
Quintana Nairo,Movistar Team,69,295,best-classic-riders,2019
Craddock Lawson,EF Education First,66,311,best-classic-riders,2019
Edet Nicolas,"Cofidis, Solutions Crédits",66,313,best-classic-riders,2019
Roche Nicolas,Team Sunweb,66,312,best-classic-riders,2019
Latour Pierre,AG2R La Mondiale,65,318,best-classic-riders,2019
Schultz Nick,Mitchelton-Scott,65,316,best-classic-riders,2019
Pibernik Luka,Bahrain Merida,62,338,best-classic-riders,2019
Marcato Marco,UAE Team Emirates,61,342,best-classic-riders,2019
Venturini Clément,AG2R La Mondiale,59,350,best-classic-riders,2019
Ezquerra Jesús,Burgos-BH,58,355,best-classic-riders,2019
Cataldo Dario,Astana Pro Team,58,357,best-classic-riders,2019
Hagen Carl Fredrik,Lotto Soudal,50,384,best-classic-riders,2019
Lastra Jonathan,Caja Rural - Seguros RGA,50,385,best-classic-riders,2019
Pedrero Antonio,Movistar Team,48,395,best-classic-riders,2019
Morabito Steve,Groupama - FDJ,48,391,best-classic-riders,2019
Capecchi Eros,Deceuninck - Quick Step,45,414,best-classic-riders,2019
Soler Marc,Movistar Team,44,416,best-classic-riders,2019
Smit Willie,Team Katusha Alpecin,43,426,best-classic-riders,2019
Izagirre Gorka,Astana Pro Team,43,420,best-classic-riders,2019
Oliveira Nelson,Movistar Team,43,422,best-classic-riders,2019
Pogačar Tadej,UAE Team Emirates,41,436,best-classic-riders,2019
Martínez Daniel Felipe,EF Education First,40,441,best-classic-riders,2019
Arcas Jorge,Movistar Team,40,452,best-classic-riders,2019
Tiller Rasmus,Team Dimension Data,38,467,best-classic-riders,2019
Kochetkov Pavel,Team Katusha Alpecin,37,478,best-classic-riders,2019
King Ben,Team Dimension Data,37,476,best-classic-riders,2019
Carthy Hugh,EF Education First,37,475,best-classic-riders,2019
Barceló Fernando,Euskadi Basque Country - Murias,37,473,best-classic-riders,2019
Troia Oliviero,UAE Team Emirates,35,495,best-classic-riders,2019
Archbold Shane,BORA - hansgrohe,35,492,best-classic-riders,2019
Van der Sande Tosh,Lotto Soudal,34,506,best-classic-riders,2019
Grmay Tsgabu,Mitchelton-Scott,34,507,best-classic-riders,2019
Fraile Omar,Astana Pro Team,33,511,best-classic-riders,2019
Declercq Tim,Deceuninck - Quick Step,33,516,best-classic-riders,2019
Knox James,Deceuninck - Quick Step,33,515,best-classic-riders,2019
Aru Fabio,UAE Team Emirates,31,539,best-classic-riders,2019
van Goethem Brian,Lotto Soudal,31,543,best-classic-riders,2019
Arashiro Yukiya,Bahrain Merida,31,542,best-classic-riders,2019
Seigle Romain,Groupama - FDJ,30,551,best-classic-riders,2019
O'Connor Ben,Team Dimension Data,29,555,best-classic-riders,2019
Martin Tony,Team Jumbo-Visma,28,571,best-classic-riders,2019
Poljański Paweł,BORA - hansgrohe,26,597,best-classic-riders,2019
Gonçalves Domingos,Caja Rural - Seguros RGA,26,590,best-classic-riders,2019
de la Cruz David,Team INEOS,25,622,best-classic-riders,2019
Rubio Diego,Burgos-BH,24,632,best-classic-riders,2019
Vilela Ricardo,Burgos-BH,24,631,best-classic-riders,2019
Delage Mickaël,Groupama - FDJ,23,647,best-classic-riders,2019
Bidard François,AG2R La Mondiale,23,649,best-classic-riders,2019
Maté Luis Ángel,"Cofidis, Solutions Crédits",22,664,best-classic-riders,2019
Stannard Ian,Team INEOS,21,681,best-classic-riders,2019
Erviti Imanol,Movistar Team,20,707,best-classic-riders,2019
Madrazo Ángel,Burgos-BH,20,717,best-classic-riders,2019
Fabbro Matteo,Team Katusha Alpecin,19,720,best-classic-riders,2019
Reijnen Kiel,Trek - Segafredo,19,728,best-classic-riders,2019
Docker Mitchell,EF Education First,19,724,best-classic-riders,2019
Tusveld Martijn,Team Sunweb,18,746,best-classic-riders,2019
Geoghegan Hart Tao,Team INEOS,18,733,best-classic-riders,2019
Ventoso Francisco José,CCC Team,18,732,best-classic-riders,2019
van Garderen Tejay,EF Education First,18,740,best-classic-riders,2019
Van Hooydonck Nathan,CCC Team,18,738,best-classic-riders,2019
Henao Sebastián,Team INEOS,17,763,best-classic-riders,2019
Navarro Daniel,Team Katusha Alpecin,17,773,best-classic-riders,2019
Puccio Salvatore,Team INEOS,16,779,best-classic-riders,2019
Ludvigsson Tobias,Groupama - FDJ,16,795,best-classic-riders,2019
Higuita Sergio,EF Education First,16,800,best-classic-riders,2019
Marczyński Tomasz,Lotto Soudal,15,847,best-classic-riders,2019
Hofstede Lennard,Team Jumbo-Visma,13,886,best-classic-riders,2019
Venter Jaco,Team Dimension Data,13,903,best-classic-riders,2019
Storer Michael,Team Sunweb,13,887,best-classic-riders,2019
Pedersen Casper,Team Sunweb,13,900,best-classic-riders,2019
Gaviria Fernando,UAE Team Emirates,12,913,best-classic-riders,2019
Herrada José,"Cofidis, Solutions Crédits",10,974,best-classic-riders,2019
Barthe Cyril,Euskadi Basque Country - Murias,10,957,best-classic-riders,2019
de la Parte Víctor,CCC Team,10,956,best-classic-riders,2019
Novak Domen,Bahrain Merida,10,968,best-classic-riders,2019
Roglič Primož,Team Jumbo-Visma,1340,1,top-gc-riders,2020
Valverde Alejandro,Movistar Team,960,3,top-gc-riders,2020
Carapaz Richard,INEOS Grenadiers,659,12,top-gc-riders,2020
Izagirre Ion,Astana Pro Team,648,13,top-gc-riders,2020
Großschartner Felix,BORA - hansgrohe,634,15,top-gc-riders,2020
Mas Enric,Movistar Team,590,18,top-gc-riders,2020
Poels Wout,Bahrain - McLaren,580,19,top-gc-riders,2020
Martin Guillaume,Cofidis,550,21,top-gc-riders,2020
Pinot Thibaut,Groupama - FDJ,536,24,top-gc-riders,2020
Gaudu David,Groupama - FDJ,467,29,top-gc-riders,2020
Costa Rui,UAE Team Emirates,438,31,top-gc-riders,2020
Sánchez Luis León,Astana Pro Team,428,32,top-gc-riders,2020
Vlasov Aleksandr,Astana Pro Team,387,38,top-gc-riders,2020
Bennett George,Team Jumbo-Visma,381,41,top-gc-riders,2020
Wellens Tim,Lotto Soudal,372,46,top-gc-riders,2020
Woods Michael,EF Pro Cycling,370,47,top-gc-riders,2020
Nieve Mikel,Mitchelton-Scott,366,48,top-gc-riders,2020
Sosa Iván Ramiro,INEOS Grenadiers,320,55,top-gc-riders,2020
Dyball Benjamin,NTT Pro Cycling,284,66,top-gc-riders,2020
Martínez Daniel Felipe,EF Pro Cycling,278,69,top-gc-riders,2020
Kudus Merhawi,Astana Pro Team,275,71,top-gc-riders,2020
Formolo Davide,UAE Team Emirates,272,72,top-gc-riders,2020
Carthy Hugh,EF Pro Cycling,263,77,top-gc-riders,2020
Soler Marc,Movistar Team,263,76,top-gc-riders,2020
Hirt Jan,CCC Team,250,81,top-gc-riders,2020
Piccoli James,Israel Start-Up Nation,241,87,top-gc-riders,2020
van Baarle Dylan,INEOS Grenadiers,223,93,top-gc-riders,2020
Dumoulin Tom,Team Jumbo-Visma,220,98,top-gc-riders,2020
de la Cruz David,UAE Team Emirates,205,105,top-gc-riders,2020
Vingegaard Jonas,Team Jumbo-Visma,199,113,top-gc-riders,2020
Izagirre Gorka,Astana Pro Team,183,125,top-gc-riders,2020
Schultz Nick,Mitchelton-Scott,178,129,top-gc-riders,2020
Chaves Esteban,Mitchelton-Scott,165,141,top-gc-riders,2020
Henao Sergio,UAE Team Emirates,163,145,top-gc-riders,2020
Van der Sande Tosh,Lotto Soudal,155,152,top-gc-riders,2020
Räim Mihkel,Israel Start-Up Nation,136,178,top-gc-riders,2020
Štybar Zdeněk,Deceuninck - Quick Step,133,183,top-gc-riders,2020
Cattaneo Mattia,Deceuninck - Quick Step,129,190,top-gc-riders,2020
Valgren Michael,NTT Pro Cycling,125,193,top-gc-riders,2020
Kamp Alexander,Trek - Segafredo,119,205,top-gc-riders,2020
Badilatti Matteo,Israel Start-Up Nation,118,207,top-gc-riders,2020
Eg Niklas,Trek - Segafredo,114,216,top-gc-riders,2020
Molenaar Alex,Burgos-BH,106,231,top-gc-riders,2020
Lastra Jonathan,Caja Rural - Seguros RGA,105,232,top-gc-riders,2020
Amador Andrey,INEOS Grenadiers,103,240,top-gc-riders,2020
Manzin Lorrenzo,Team Total Direct Energie,95,264,top-gc-riders,2020
Geschke Simon,CCC Team,93,273,top-gc-riders,2020
Oliveira Nelson,Movistar Team,87,283,top-gc-riders,2020
Simon Julien,Team Total Direct Energie,87,284,top-gc-riders,2020
Serrano Gonzalo,Caja Rural - Seguros RGA,84,291,top-gc-riders,2020
Storer Michael,Team Sunweb,84,294,top-gc-riders,2020
Fraile Omar,Astana Pro Team,78,313,top-gc-riders,2020
Mohorič Matej,Bahrain - McLaren,76,317,top-gc-riders,2020
Janse van Rensburg Reinardt,NTT Pro Cycling,76,321,top-gc-riders,2020
Herrada José,Cofidis,75,326,top-gc-riders,2020
Cavagna Rémi,Deceuninck - Quick Step,75,325,top-gc-riders,2020
Mørkøv Michael,Deceuninck - Quick Step,74,329,top-gc-riders,2020
Smith Dion,Mitchelton-Scott,74,332,top-gc-riders,2020
Philipsen Jasper,UAE Team Emirates,73,340,top-gc-riders,2020
Godon Dorian,AG2R La Mondiale,73,339,top-gc-riders,2020
Aranburu Alex,Astana Pro Team,71,351,top-gc-riders,2020
Barbero Carlos,NTT Pro Cycling,71,348,top-gc-riders,2020
Froome Chris,INEOS Grenadiers,69,362,top-gc-riders,2020
de Bod Stefan,NTT Pro Cycling,66,378,top-gc-riders,2020
Cort Magnus,EF Pro Cycling,66,376,top-gc-riders,2020
Rojas José Joaquín,Movistar Team,64,382,top-gc-riders,2020
Gesink Robert,Team Jumbo-Visma,63,397,top-gc-riders,2020
Bole Grega,Bahrain - McLaren,63,398,top-gc-riders,2020
López Juan Pedro,Trek - Segafredo,63,392,top-gc-riders,2020
Périchon Pierre-Luc,Cofidis,61,402,top-gc-riders,2020
Verona Carlos,Movistar Team,61,406,top-gc-riders,2020
Peters Nans,AG2R La Mondiale,60,407,top-gc-riders,2020
Grmay Tsgabu,Mitchelton-Scott,60,412,top-gc-riders,2020
Erviti Imanol,Movistar Team,60,414,top-gc-riders,2020
Kuss Sepp,Team Jumbo-Visma,59,416,top-gc-riders,2020
Van Moer Brent,Lotto Soudal,57,422,top-gc-riders,2020
Terpstra Niki,Team Total Direct Energie,56,427,top-gc-riders,2020
Maté Luis Ángel,Cofidis,56,425,top-gc-riders,2020
Hivert Jonathan,Team Total Direct Energie,52,453,top-gc-riders,2020
Wiśniowski Łukasz,CCC Team,48,488,top-gc-riders,2020
Hofstede Lennard,Team Jumbo-Visma,48,487,top-gc-riders,2020
Berhane Natnael,Cofidis,44,516,top-gc-riders,2020
Goossens Kobe,Lotto Soudal,43,527,top-gc-riders,2020
Barceló Fernando,Cofidis,43,529,top-gc-riders,2020
Elissonde Kenny,Trek - Segafredo,42,540,top-gc-riders,2020
Hollenstein Reto,Israel Start-Up Nation,42,537,top-gc-riders,2020
Ladagnous Matthieu,Groupama - FDJ,40,548,top-gc-riders,2020
Sáez Héctor,Caja Rural - Seguros RGA,40,554,top-gc-riders,2020
Steimle Jannik,Deceuninck - Quick Step,39,562,top-gc-riders,2020
Sütterlin Jasha,Team Sunweb,38,564,top-gc-riders,2020
Roux Anthony,Groupama - FDJ,38,568,top-gc-riders,2020
Jauregui Quentin,AG2R La Mondiale,38,571,top-gc-riders,2020
Paluta Michał,CCC Team,37,577,top-gc-riders,2020
Seigle Romain,Groupama - FDJ,37,580,top-gc-riders,2020
Bennett Sam,Deceuninck - Quick Step,36,583,top-gc-riders,2020
Madrazo Ángel,Burgos-BH,34,612,top-gc-riders,2020
Armirail Bruno,Groupama - FDJ,33,634,top-gc-riders,2020
Ourselin Paul,Team Total Direct Energie,33,639,top-gc-riders,2020
Riabushenko Alexandr,UAE Team Emirates,33,636,top-gc-riders,2020
Smit Willie,Burgos-BH,30,662,top-gc-riders,2020
Barta Will,CCC Team,30,678,top-gc-riders,2020
Arcas Jorge,Movistar Team,30,666,top-gc-riders,2020
Scotson Callum,Mitchelton-Scott,28,693,top-gc-riders,2020
Bagües Aritz,Caja Rural - Seguros RGA,28,692,top-gc-riders,2020
Dlamini Nic,NTT Pro Cycling,28,690,top-gc-riders,2020
Edmondson Alex,Mitchelton-Scott,26,721,top-gc-riders,2020
Schwarzmann Michael,BORA - hansgrohe,26,720,top-gc-riders,2020
García Jhojan,Caja Rural - Seguros RGA,25,742,top-gc-riders,2020
Owen Logan,EF Pro Cycling,25,753,top-gc-riders,2020
Vilela Ricardo,Burgos-BH,25,750,top-gc-riders,2020
Champoussin Clément,AG2R La Mondiale,25,758,top-gc-riders,2020
Le Gac Olivier,Groupama - FDJ,25,723,top-gc-riders,2020
Ezquerra Jesús,Burgos-BH,24,764,top-gc-riders,2020
Gruzdev Dmitriy,Astana Pro Team,24,766,top-gc-riders,2020
Selig Rüdiger,BORA - hansgrohe,23,782,top-gc-riders,2020
Ackermann Pascal,BORA - hansgrohe,23,781,top-gc-riders,2020
Aberasturi Jon,Caja Rural - Seguros RGA,23,774,top-gc-riders,2020
Mäder Gino,NTT Pro Cycling,22,791,top-gc-riders,2020
Stannard Robert,Mitchelton-Scott,22,788,top-gc-riders,2020
Dewulf Stan,Lotto Soudal,21,796,top-gc-riders,2020
Cabedo Óscar,Burgos-BH,20,818,top-gc-riders,2020
Bol Jetse,Burgos-BH,20,813,top-gc-riders,2020
Zimmermann Georg,CCC Team,17,888,top-gc-riders,2020
Ries Michel,Trek - Segafredo,16,908,top-gc-riders,2020
van den Berg Julius,EF Pro Cycling,16,890,top-gc-riders,2020
Mareczko Jakub,CCC Team,15,909,top-gc-riders,2020
Garrison Ian,Deceuninck - Quick Step,15,919,top-gc-riders,2020
Wright Fred,Bahrain - McLaren,14,951,top-gc-riders,2020
Ackermann Pascal,BORA - hansgrohe,1371,4,top-sprinters,2020
Bennett Sam,Deceuninck - Quick Step,1174,5,top-sprinters,2020
Philipsen Jasper,UAE Team Emirates,630.7,18,top-sprinters,2020
Aberasturi Jon,Caja Rural - Seguros RGA,392,40,top-sprinters,2020
Liepiņš Emīls,Trek - Segafredo,346,52,top-sprinters,2020
Manzin Lorrenzo,Team Total Direct Energie,337,56,top-sprinters,2020
Räim Mihkel,Israel Start-Up Nation,311,68,top-sprinters,2020
Mareczko Jakub,CCC Team,307,70,top-sprinters,2020
Laas Martin,BORA - hansgrohe,246,101,top-sprinters,2020
Aranburu Alex,Astana Pro Team,223,110,top-sprinters,2020
Terpstra Niki,Team Total Direct Energie,211.8,121,top-sprinters,2020
Moschetti Matteo,Trek - Segafredo,195,129,top-sprinters,2020
Kamp Alexander,Trek - Segafredo,164.9,155,top-sprinters,2020
Costa Rui,UAE Team Emirates,162.9,157,top-sprinters,2020
Gaudu David,Groupama - FDJ,157.5,162,top-sprinters,2020
Mørkøv Michael,Deceuninck - Quick Step,156,165,top-sprinters,2020
Steimle Jannik,Deceuninck - Quick Step,152.4,172,top-sprinters,2020
Roglič Primož,Team Jumbo-Visma,149,182,top-sprinters,2020
Valverde Alejandro,Movistar Team,146,188,top-sprinters,2020
Selig Rüdiger,BORA - hansgrohe,144.8,191,top-sprinters,2020
Janse van Rensburg Reinardt,NTT Pro Cycling,142.6,195,top-sprinters,2020
Barbero Carlos,NTT Pro Cycling,138,198,top-sprinters,2020
Riabushenko Alexandr,UAE Team Emirates,137,199,top-sprinters,2020
Simon Julien,Team Total Direct Energie,130,212,top-sprinters,2020
Paluta Michał,CCC Team,128,216,top-sprinters,2020
Van der Sande Tosh,Lotto Soudal,127.2,219,top-sprinters,2020
Rojas José Joaquín,Movistar Team,118.2,233,top-sprinters,2020
Jauregui Quentin,AG2R La Mondiale,116,241,top-sprinters,2020
Štybar Zdeněk,Deceuninck - Quick Step,110.5,254,top-sprinters,2020
Zimmermann Georg,CCC Team,104.2,274,top-sprinters,2020
Martin Guillaume,Cofidis,100,282,top-sprinters,2020
Edmondson Alex,Mitchelton-Scott,99,286,top-sprinters,2020
Wellens Tim,Lotto Soudal,96.4,294,top-sprinters,2020
Thijssen Gerben,Lotto Soudal,92,304,top-sprinters,2020
Mohorič Matej,Bahrain - McLaren,86.4,323,top-sprinters,2020
Ligthart Pim,Team Total Direct Energie,82,341,top-sprinters,2020
Sánchez Luis León,Astana Pro Team,78.8,355,top-sprinters,2020
Woods Michael,EF Pro Cycling,78,358,top-sprinters,2020
Valgren Michael,NTT Pro Cycling,76.8,370,top-sprinters,2020
Vingegaard Jonas,Team Jumbo-Visma,74,388,top-sprinters,2020
Peters Nans,AG2R La Mondiale,71,403,top-sprinters,2020
Dewulf Stan,Lotto Soudal,71,399,top-sprinters,2020
Großschartner Felix,BORA - hansgrohe,70.6,406,top-sprinters,2020
Amador Andrey,INEOS Grenadiers,70,412,top-sprinters,2020
Lastra Jonathan,Caja Rural - Seguros RGA,67.5,424,top-sprinters,2020
Bole Grega,Bahrain - McLaren,67.5,425,top-sprinters,2020
Smith Dion,Mitchelton-Scott,64.6,441,top-sprinters,2020
Wright Fred,Bahrain - McLaren,62,465,top-sprinters,2020
Piccoli James,Israel Start-Up Nation,61,470,top-sprinters,2020
Cepeda Jefferson Alveiro,Caja Rural - Seguros RGA,60,486,top-sprinters,2020
Goossens Kobe,Lotto Soudal,55,537,top-sprinters,2020
Serrano Gonzalo,Caja Rural - Seguros RGA,55,535,top-sprinters,2020
Molenaar Alex,Burgos-BH,55,531,top-sprinters,2020
Kanter Max,Team Sunweb,50,577,top-sprinters,2020
Vlasov Aleksandr,Astana Pro Team,50,578,top-sprinters,2020
Formolo Davide,UAE Team Emirates,49.5,580,top-sprinters,2020
Barceló Fernando,Cofidis,46.5,614,top-sprinters,2020
Izagirre Gorka,Astana Pro Team,44.2,649,top-sprinters,2020
Carapaz Richard,INEOS Grenadiers,43,670,top-sprinters,2020
Gasparotto Enrico,NTT Pro Cycling,42.4,672,top-sprinters,2020
Kudus Merhawi,Astana Pro Team,38.2,723,top-sprinters,2020
Oliveira Rui,UAE Team Emirates,38,731,top-sprinters,2020
Fraile Omar,Astana Pro Team,37,746,top-sprinters,2020
Bol Jetse,Burgos-BH,35.4,770,top-sprinters,2020
Van Moer Brent,Lotto Soudal,35,785,top-sprinters,2020
Hivert Jonathan,Team Total Direct Energie,35,771,top-sprinters,2020
McCarthy Jay,BORA - hansgrohe,31.3,858,top-sprinters,2020
Oliveira Nelson,Movistar Team,31.2,860,top-sprinters,2020
Poels Wout,Bahrain - McLaren,31.2,859,top-sprinters,2020
Stannard Robert,Mitchelton-Scott,31,869,top-sprinters,2020
Schelling Ide,BORA - hansgrohe,31,867,top-sprinters,2020
Godon Dorian,AG2R La Mondiale,31,878,top-sprinters,2020
Bagioli Andrea,Deceuninck - Quick Step,31,865,top-sprinters,2020
Roux Anthony,Groupama - FDJ,30,891,top-sprinters,2020
Champoussin Clément,AG2R La Mondiale,28,936,top-sprinters,2020
Izagirre Ion,Astana Pro Team,27,964,top-sprinters,2020
Gruzdev Dmitriy,Astana Pro Team,27,969,top-sprinters,2020
Garrison Ian,Deceuninck - Quick Step,27,975,top-sprinters,2020
Ourselin Paul,Team Total Direct Energie,26,991,top-sprinters,2020
Amezqueta Julen,Caja Rural - Seguros RGA,26,993,top-sprinters,2020
Roglič Primož,Team Jumbo-Visma,876,1,top-time-trial-riders,2020
Oliveira Nelson,Movistar Team,319,19,top-time-trial-riders,2020
Martínez Daniel Felipe,EF Pro Cycling,315,20,top-time-trial-riders,2020
Dumoulin Tom,Team Jumbo-Visma,240,36,top-time-trial-riders,2020
Cavagna Rémi,Deceuninck - Quick Step,216,41,top-time-trial-riders,2020
Izagirre Ion,Astana Pro Team,216,40,top-time-trial-riders,2020
Wellens Tim,Lotto Soudal,206,42,top-time-trial-riders,2020
van Garderen Tejay,EF Pro Cycling,180,50,top-time-trial-riders,2020
Dyball Benjamin,NTT Pro Cycling,170,57,top-time-trial-riders,2020
Terpstra Niki,Team Total Direct Energie,149,68,top-time-trial-riders,2020
van Baarle Dylan,INEOS Grenadiers,145,72,top-time-trial-riders,2020
Cattaneo Mattia,Deceuninck - Quick Step,145,71,top-time-trial-riders,2020
Soler Marc,Movistar Team,144,73,top-time-trial-riders,2020
Carthy Hugh,EF Pro Cycling,144,74,top-time-trial-riders,2020
Piccoli James,Israel Start-Up Nation,139,79,top-time-trial-riders,2020
Pinot Thibaut,Groupama - FDJ,138,80,top-time-trial-riders,2020
Mas Enric,Movistar Team,136,81,top-time-trial-riders,2020
Steimle Jannik,Deceuninck - Quick Step,126,88,top-time-trial-riders,2020
Großschartner Felix,BORA - hansgrohe,122,92,top-time-trial-riders,2020
Van Moer Brent,Lotto Soudal,103,105,top-time-trial-riders,2020
Rivera Brandon Smith,INEOS Grenadiers,102,106,top-time-trial-riders,2020
Valverde Alejandro,Movistar Team,102,108,top-time-trial-riders,2020
Tanfield Harry,AG2R La Mondiale,102,110,top-time-trial-riders,2020
Sütterlin Jasha,Team Sunweb,100,112,top-time-trial-riders,2020
Costa Rui,UAE Team Emirates,92,120,top-time-trial-riders,2020
Carapaz Richard,INEOS Grenadiers,86,129,top-time-trial-riders,2020
de Bod Stefan,NTT Pro Cycling,85,130,top-time-trial-riders,2020
Garrison Ian,Deceuninck - Quick Step,85,132,top-time-trial-riders,2020
Paluta Michał,CCC Team,74,159,top-time-trial-riders,2020
Seigle Romain,Groupama - FDJ,72,169,top-time-trial-riders,2020
Barta Will,CCC Team,70,171,top-time-trial-riders,2020
Mohorič Matej,Bahrain - McLaren,69,173,top-time-trial-riders,2020
Godon Dorian,AG2R La Mondiale,65,182,top-time-trial-riders,2020
Sánchez Luis León,Astana Pro Team,62,194,top-time-trial-riders,2020
Berhane Natnael,Cofidis,58,206,top-time-trial-riders,2020
Hivert Jonathan,Team Total Direct Energie,58,210,top-time-trial-riders,2020
Liepiņš Emīls,Trek - Segafredo,58,208,top-time-trial-riders,2020
Räim Mihkel,Israel Start-Up Nation,56,215,top-time-trial-riders,2020
Martin Dan,Israel Start-Up Nation,52,233,top-time-trial-riders,2020
Armirail Bruno,Groupama - FDJ,49,250,top-time-trial-riders,2020
Roux Anthony,Groupama - FDJ,40,317,top-time-trial-riders,2020
Vingegaard Jonas,Team Jumbo-Visma,38,331,top-time-trial-riders,2020
Formolo Davide,UAE Team Emirates,37,336,top-time-trial-riders,2020
Valgren Michael,NTT Pro Cycling,36,348,top-time-trial-riders,2020
Chaves Esteban,Mitchelton-Scott,35,351,top-time-trial-riders,2020
Amador Andrey,INEOS Grenadiers,34,363,top-time-trial-riders,2020
Vlasov Aleksandr,Astana Pro Team,34,359,top-time-trial-riders,2020
Izagirre Gorka,Astana Pro Team,31,385,top-time-trial-riders,2020
Grmay Tsgabu,Mitchelton-Scott,30,431,top-time-trial-riders,2020
Davies Scott,Bahrain - McLaren,30,412,top-time-trial-riders,2020
Gasparotto Enrico,NTT Pro Cycling,29,451,top-time-trial-riders,2020
Edmondson Alex,Mitchelton-Scott,29,448,top-time-trial-riders,2020
Štybar Zdeněk,Deceuninck - Quick Step,27,473,top-time-trial-riders,2020
Geniez Alexandre,AG2R La Mondiale,26,496,top-time-trial-riders,2020
Gruzdev Dmitriy,Astana Pro Team,25,544,top-time-trial-riders,2020
Wiśniowski Łukasz,CCC Team,20,622,top-time-trial-riders,2020
Hollenstein Reto,Israel Start-Up Nation,20,650,top-time-trial-riders,2020
Kudus Merhawi,Astana Pro Team,20,645,top-time-trial-riders,2020
Poels Wout,Bahrain - McLaren,20,639,top-time-trial-riders,2020
Bennett George,Team Jumbo-Visma,19,684,top-time-trial-riders,2020
Kamp Alexander,Trek - Segafredo,18,689,top-time-trial-riders,2020
Mäder Gino,NTT Pro Cycling,16,735,top-time-trial-riders,2020
